tweetID,crisisname,period,relatedness_annotation,urgency_annotation,intention_annotation
 905844500299436032,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905332471222427648,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905745228526735360,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905785255147266048,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905480797943197696,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905494426918801408,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905498770988826624,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905471891825184768,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905535820555321344,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905661088825393152,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905389956155179008,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905713025814028288,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905563661409902592,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905403123367256064,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905757892283965440,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905525290457292800,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905398710061985792,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905482248165752832,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905880621049839616,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905733442134052864,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Critiques
 905478499565281280,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905862872416313344,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905924792548773888,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905826086738698240,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905898399702159360,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905864794124804096,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905654104411709440,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905243006462251008,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905844844282748928,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905714144661446656,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905642365007699968,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905813974691786752,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905676120305135616,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905755161175482368,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905478508683689984,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905911888474759168,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905501024445759488,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905753646121484288,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905530089038905344,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905832762933948416,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905742565974167552,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905858917481230336,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905425509487652864,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905829180696297472,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905580140880691200,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905749453478535168,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905401661723639808,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905518381792714752,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905770468703174656,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905750322915790848,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905865965526712320,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905784099524280320,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905382104598552576,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905367228073222144,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905671093394055168,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905753766426812416,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905397513821327360,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905536118690598912,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905441984063578112,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905452331801731072,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905753734210314240,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905836004703051776,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905827412579115008,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905554635410329600,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905751544796151808,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Critiques
 905812381720350720,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905722783644176384,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905672689053925376,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905524617477009408,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905727429028835328,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905886667176861696,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905353586825195520,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905759795441000448,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905318010172399616,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905441609013235712,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905287095580839936,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905707904396820480,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905762659915755520,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905534516432961536,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905469929079545856,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905830643392765952,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905667485147348992,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905794960615772160,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905661933390413824,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905811283265642496,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905686124089180160,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905452229976621056,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905846062409281536,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905461962942930944,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905451625036341248,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905409532557451264,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905905363085492224,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905764466830307328,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905423209578758144,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 905538903104520192,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905454935663312896,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905281697234735104,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905536817490997248,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905856541814874112,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905862080363982848,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905690101849706496,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905732539133853696,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905390646151827456,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905849849417015296,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905778009927548928,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905452148842004480,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905827010668371968,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905501525962874880,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905759399750373376,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905903375769796608,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905851211353640960,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905258411209711616,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905750441149038592,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905402190726144000,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905560645571149824,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905887121256349696,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905226007912869888,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905932217024634880,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905440043732537344,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905932035092496384,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905793176203603968,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905706746433417216,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905686381153976320,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905844324767805440,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905801829413474304,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905332618568372224,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905770902842859520,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905684504391684096,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905413236136259584,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905669969177743360,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905760407486439424,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Critiques
 905548333091053568,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905353690655182848,Irma,During,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 905771230745255936,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905414561112698880,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905823848171495424,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905895371007766528,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905377518462664704,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905398606349426688,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905463249164001280,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905652491919835136,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905720372062031872,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905817086005579776,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905847568113991680,Irma,During,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 905457943851753472,Irma,During,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 905710397537353728,Irma,During,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905373828561473536,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 905482240431452160,Irma,During,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906800241659269120,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906397223919013888,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906139767699623936,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906156543963529216,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906179735197294592,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906496360689672192,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906985514854748160,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906433559476494336,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906859286252462080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906071001867407360,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906121335612424192,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906391179276816384,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906395790570029056,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906726047558840320,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906992942396649472,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906273495910408192,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906892601319714816,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906578862544494592,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906466594590781440,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906459609401098240,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906043499505606656,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906526162083512320,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906161638713303040,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906113669578272768,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906047330155200512,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906225670728146944,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906206858469363712,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906787224909500416,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906487527971979264,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906057612927668224,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906114987982249984,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906214231393144832,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906998089407492096,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906698136630022144,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906035445070405632,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906985728432799744,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906034977594155008,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906772087448227840,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906906577067806720,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906993262044512256,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906928265960574976,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906899835848204288,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906946130428223488,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906458638948212736,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906241260964511744,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906351488921952256,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906129363648876544,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 907003509517766656,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906937009981329408,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906999258733215744,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906532539074060288,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906880029682008064,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906225220075315200,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906873849744117760,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906153282229424128,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906724928300265472,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906457692214059008,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 907009385947439104,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906868421945589760,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906511247444779008,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906588837123694592,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 905944354585534464,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906090176014946304,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906437056586493952,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906906362109583360,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906979881791127552,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906841221125083136,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906796937898287104,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906785586735927296,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906947224961249280,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906517633155072000,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906202823670591488,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906599270576422912,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906178776509411328,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906140817689104384,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906228776673185792,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906421434922217472,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906859979617038336,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906270151124729856,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906213914588971008,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906089990760910848,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906020697842913280,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906574159953715200,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906180527794913280,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906969990317973504,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906840150155694080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906047704383488000,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906798322190516224,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906099549785161728,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906915486390251520,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906151282867654656,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906121758956277760,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906858531068018688,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906588299510386688,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906881330096504832,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906307393851740160,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906655332247773184,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906392606774583296,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906094746212474880,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906173610112548864,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906610614562430976,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906569365398618112,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906352052443500544,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906832143829159936,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906547610554703872,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906150763898048512,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906519883306893312,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906912460208267264,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906905229215629312,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906615874324484096,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906036620335366144,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906361823317938176,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906958417528582144,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906944309777354752,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906915673426808832,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906428065336713216,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906810122906808320,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906797805611704320,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906818524240388096,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906218749958684672,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906112858529738752,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 907013170556006400,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906508968591331328,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906926378431459328,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906785642335662080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906777475396534272,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906048823935557632,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906046973572251648,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 906765205060898816,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906071399525220352,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906880506566004736,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906433257289515008,Irma,After,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 906861302571827200,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906248428212105216,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906659032185876480,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906644744935276544,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906919986941358080,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906266604291452928,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906988272446001152,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906997926848856064,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906936420308279296,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906247483130597376,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Critiques
 906301402837868544,Irma,After,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 906261429367472128,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906908987785965568,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906951438638690304,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906176198123937792,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906229867057991680,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906913095704104960,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906636394658975744,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906147793491910656,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906990731872612352,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906195767311949824,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906522048893259776,Irma,After,Message-Utilisable,Message-InfoNonUrgent,Soutiens
 906230687279321088,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906923100188676096,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 906901454325207040,Irma,After,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 906101321635430400,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 907013690502905856,Irma,After,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
